G_ddmn,G_vdmn,G_sal,G_rcen,G_lcen,A_ddmn,A_vdmn,A_sal,A_rcen,A_lcen,H_ddmn,H_vdmn,H_sal,H_rcen,H_lcen
0.41192168,0.289309055,0.778158903,0.217358395,0.162641004,-0.322775096,-0.196193308,-0.747775495,2.97889619105263e-05,-0.013137572,0.267577469,0.191097066,0.336351275,0.231901795,0.185869306
0.208412141,0.560161829,0.352388948,0.054332156,0.164098933,0.166385382,-0.198133707,-0.098196737,0.286272168,0.435420901,NaN,NaN,NaN,NaN,NaN
0.437546283,-0.095730133,0.600851238,0.341264784,0.465555131,-0.45358026,0.122059196,-0.474489808,-0.126551732,-0.19969824,NaN,NaN,NaN,NaN,NaN
0.232698515,0.304308236,0.603974164,0.363736778,0.738388181,-0.214122951,-0.323969126,-0.596081138,-0.249109864,-0.304303944,NaN,NaN,NaN,NaN,NaN
0.380305409,-0.094674855,0.662005842,0.267084062,0.697147548,-0.253987372,-0.042612929,-0.505201399,0.128622398,-0.390626609,0.227884501,0.108885154,0.395671457,0.419837296,0.472181559
0.417944044,0.003129273,0.645780802,0.417469144,0.638423085,-0.318215638,0.09257406,-0.702529311,-0.04967425,-0.361762971,0.110621013,0.212728679,0.115719527,0.207021579,0.029754629
0.559153974,0.093857452,0.668175101,0.356770843,0.365272939,-0.24239333,-0.057134993,-0.365272105,-0.090178013,0.08800333,NaN,NaN,NaN,NaN,NaN
0.235716045,0.364483714,0.518023551,0.411690384,0.671375394,0.055995796,-0.220037907,-0.586939335,0.019736288,-0.293473184,NaN,NaN,NaN,NaN,NaN
0.572081804,0.035099745,0.80180198,0.394992381,0.742572486,-0.564968884,-0.431782961,-0.338844478,0.052325185,-0.268362254,NaN,NaN,NaN,NaN,NaN
0.332200736,0.099022426,0.676429093,-0.00318633,0.187418416,-0.284516692,0.045608789,-0.796485186,0.207321569,0.098469481,NaN,NaN,NaN,NaN,NaN
-0.006635192,0.164915472,0.400247246,-0.047586743,0.135038584,0.519705236,0.089356519,-0.091405138,0.542117178,0.482686132,NaN,NaN,NaN,NaN,NaN
0.362374514,0.109121807,0.370385051,0.517290771,0.132745758,0.03128479,-0.007898284,-0.39760074,-0.044980135,0.276091427,NaN,NaN,NaN,NaN,NaN
0.685406983,-0.114442311,0.331612349,0.36318931,0.557590127,-0.405017674,0.237890393,-0.216395199,0.000264729,-0.231167942,NaN,NaN,NaN,NaN,NaN
0.166086793,-0.009790998,0.49026975,0.431594431,0.547052145,0.060998872,0.071849048,-0.417596459,0.048880789,-0.043644935,0.157050341,0.243464977,0.19815965,0.181517363,0.200544
0.355679452,0.14963989,0.460936904,0.329964042,0.460783035,-0.077043951,0.045746222,-0.568369508,0.1263244,0.01877824,0.069658518,0.004690071,0.179054573,0.12612617,0.146440715
0.669330359,-0.184668899,0.767817736,0.379519939,0.619853795,-0.565612495,0.074268058,-0.66267848,-0.14022994,-0.246630877,0.027154157,0.122088753,0.37011531,0.135261133,0.280040652
0.314413458,0.324979752,0.468291193,0.580124557,0.353195697,-0.242254809,-0.290235639,-0.269816995,-0.384799778,-0.04180488,NaN,NaN,NaN,NaN,NaN
0.605260909,-0.059677806,0.545621574,0.149628729,0.552118063,-0.47836718,0.291551054,-0.298363566,0.415251374,-0.057666115,0.452180803,0.141281292,0.128845468,0.302176505,0.365693778
0.08194638,-0.010280258,0.319526583,-0.081996769,-0.189177901,0.152192503,0.092027321,-0.369551063,0.330532938,0.408674926,NaN,NaN,NaN,NaN,NaN
0.219720528,-0.042896762,0.550124407,-0.216454849,0.537257969,-0.000899269,0.271192193,-0.315621644,0.522834361,-0.127067059,0.271011382,0.321392477,0.246815234,0.428358465,0.368996799
0.040429767,0.004390933,0.60147351,-0.1939217,0.300843865,0.227850705,-0.033180878,-0.263012409,0.582059801,0.19500348,0.160780787,0.055155978,0.198110521,0.166313961,0.18998535
0.27051267,0.216934487,0.761399984,0.454113901,0.33879301,0.099401712,-0.156255543,-0.564891517,0.006958486,0.221498162,NaN,NaN,NaN,NaN,NaN
0.513686419,-0.103097409,0.500251651,0.531332314,0.532146811,-0.099664517,0.273512095,-0.499824464,-0.101103492,-0.087318011,0.120687015,0.048086945,0.200421631,0.195493072,0.122040778
0.282691509,0.502941489,0.291423142,0.108526185,-0.05021039,0.108911924,-0.358659089,0.083805211,0.292618096,0.466250181,0.222148642,0.288059562,0.30857414,0.285130799,0.236110762
0.336501151,-0.028971106,0.343375564,0.308013082,0.351805031,-0.087017462,-0.0548275,-0.274126172,-0.015663378,-0.083256915,NaN,NaN,NaN,NaN,NaN
0.532126248,0.339592308,0.497523218,0.421626031,0.505667388,-0.07540293,0.022948425,-0.379935801,0.193819165,0.1503212,0.168869659,0.1737331,0.122617558,0.198775336,0.209304094
0.827254355,0.570271075,0.260619223,0.784969151,0.912363887,-0.419352889,-0.34476614,-0.392612696,-0.377348632,-0.512787282,0.153408051,0.41715166,-0.052937403,0.241860405,0.271100491
0.230821103,-0.076607354,0.334769964,0.279916495,0.49477011,0.155677214,0.306589454,-0.410092235,0.304880321,-0.07749106,0.126000583,0.171023369,-0.076014258,0.230842233,0.230035022
0.607722521,0.098004453,0.378950894,0.422986269,0.406630129,-0.132954881,-0.147862121,-0.049266342,0.160007283,0.295105338,NaN,NaN,NaN,NaN,NaN
0.254005969,0.407349586,0.046442695,0.100649826,0.344988346,-0.09351673,-0.306420565,0.128820658,0.194270268,-0.030657513,0.218145519,0.184350535,0.272999913,0.263193846,0.14361836
0.292497814,0.198577538,0.683710873,0.401629776,0.648014069,-0.107781246,0.15038915,-0.683327198,-0.067973338,-0.270088404,NaN,NaN,NaN,NaN,NaN
0.188996032,0.05887603,0.471465856,0.175922334,0.377718687,0.256663531,0.304715693,-0.630060136,0.423819453,0.236169606,0.127331465,0.191286504,0.226350427,0.173590362,0.143617868
0.208589911,0.070341304,0.505868614,0.760357022,0.478067994,0.111621208,-0.079720631,-0.449984163,-0.52341795,-0.16351755,0.17157048,0.127643317,0.258763045,0.22089152,0.132342085
0.333189815,-0.222831443,0.754571378,0.3193672,0.582246482,-0.230037734,0.290304124,-0.786318719,-0.035558071,-0.321718842,NaN,NaN,NaN,NaN,NaN
0.316812694,0.401234478,0.459585339,0.544784248,0.595250309,-0.167353541,-0.12277215,-0.474010289,-0.195031807,-0.001528801,NaN,NaN,NaN,NaN,NaN
0.150028765,-0.445802569,0.429690182,0.357138306,0.116182916,-0.100588419,0.535768807,-0.162547171,0.006746241,0.259997338,0.08915329,0.215088233,0.560487449,0.453055978,0.399647653
0.480771184,-0.107623622,0.562576592,0.332218766,0.215261981,-0.334443629,0.204319641,-0.540152013,-0.117973223,-0.013530563,NaN,NaN,NaN,NaN,NaN
0.6258986,0.239617348,0.826216459,0.499875188,0.232972607,-0.487613082,-0.199520335,-0.590978146,-0.013339573,0.13213791,0.255495369,0.146034122,0.377662331,0.334152877,0.389775276
0.516509473,0.017698314,0.542520821,0.424090028,0.464612126,-0.346572995,0.017266735,-0.622675955,-0.031711224,-0.135886133,0.065301344,0.131928816,0.160741776,0.075026058,0.136312917
0.546693206,0.451133251,0.385909051,-0.060555115,0.255713999,-0.214951411,-0.453970671,0.024586629,0.540591002,0.258038163,NaN,NaN,NaN,NaN,NaN
0.565520167,-0.009434859,0.568002641,0.408343405,0.674891293,-0.248192593,0.213955447,-0.636760473,0.10722328,-0.23714897,NaN,NaN,NaN,NaN,NaN
0.448022366,-0.049126562,0.416605204,0.182046354,0.163106531,-0.337015837,0.062671848,-0.278007686,0.116182052,0.136690691,0.043727946,0.201807231,0.190572202,0.13964738,0.176188827
0.645962536,0.149438962,0.447510034,0.525489688,0.668719709,-0.530163229,-0.154364407,-0.318160325,-0.216246516,-0.462502122,-0.084681153,-0.040656801,0.378402889,0.172494531,0.284901172
0.2907691,0.247957602,0.206719175,0.196894631,0.428207517,0.056379881,-0.007752614,-0.104687192,0.234855711,0.224780023,NaN,NaN,NaN,NaN,NaN
0.089736015,0.447128445,0.444358647,0.710281432,0.745086014,0.292923689,0.073775522,-0.655444205,0.036021493,-0.216498077,0.204460427,0.511369944,0.050231978,0.445371598,0.328721613
0.525009036,0.073511869,0.58775574,0.269845963,0.697517455,-0.302919358,0.033251178,-0.638966739,0.117880814,-0.350784421,NaN,NaN,NaN,NaN,NaN
0.412856966,0.145887509,0.231924176,0.510884106,0.45235154,-0.247584283,-0.083521418,-0.174883887,-0.203718394,-0.054676924,NaN,NaN,NaN,NaN,NaN
0.199645728,0.222274989,0.599129677,0.170388997,0.449623942,0.294690639,0.066092908,-0.488551319,0.406167686,0.163641796,0.208884627,0.29204303,0.086843655,0.284641623,0.272735596
0.544019282,0.047572527,0.666140497,0.404329151,0.358495504,-0.399865836,0.001048153,-0.584720671,-0.216054112,-0.237356991,0.423610598,0.118385933,0.405163199,0.291888058,0.270831227
0.660778284,-0.101537503,0.527222633,0.494372308,0.726250708,-0.463347286,0.200638205,-0.600489795,-0.250084072,-0.525852263,NaN,NaN,NaN,NaN,NaN
0.556142688,-0.32105723,0.352422297,0.260940582,0.053399317,-0.463058412,0.194545031,-0.019289698,0.096283883,0.385054767,0.040679865,0.130520299,0.353694439,0.055105522,0.25093767
0.447247595,0.158138454,0.42481783,0.502952874,0.480570138,-0.028201902,-0.107542053,-0.519952595,-0.026757257,-0.067742594,0.091015153,0.118025325,0.111708827,0.256064266,0.23997803
0.461125553,0.213426292,0.529915571,-0.11598137,0.121073842,-0.265899301,-0.292424619,-0.337831587,0.322035372,0.23128441,0.273680151,0.09886194,0.435962737,0.1952703,0.291433662
0.687400997,0.570179939,0.117087752,0.523745716,0.651799321,-0.04357551,-0.066052541,-0.227448568,-0.144239753,-0.098561808,0.154223934,0.111381695,0.09865351,0.202094585,0.118653998
0.297488987,0.353155106,0.279527754,0.493567169,0.533489227,0.001098668,0.0432861,-0.558550835,-0.075749695,-0.23454003,0.191318214,0.148936182,0.05366528,0.163330376,0.116409883
0.327495694,0.255799532,0.770919621,0.335298955,0.77414012,-0.15547128,-0.038774002,-0.811756909,0.00601589,-0.572327256,NaN,NaN,NaN,NaN,NaN
0.552907467,0.121822424,0.616419256,0.650476694,0.743652523,-0.198904634,0.187797323,-0.606005728,-0.10613469,-0.313415915,0.125549182,0.040910229,0.113879278,0.090918072,0.13368395
0.444401741,-0.308130562,0.46168676,-0.215680078,-0.009954809,-0.313572228,0.345904231,-0.167879879,0.544671834,0.329401851,-0.005496261,0.227748767,0.182631567,0.389175147,0.34738946
0.341804534,0.158292025,0.30442369,0.478188843,0.550550103,0.084735706,0.065398186,-0.553918898,-0.095676765,-0.115568876,NaN,NaN,NaN,NaN,NaN
0.305327624,0.125965968,0.625826299,0.284435153,0.660223007,0.043684185,0.290403813,-0.553824127,0.140059739,-0.27167055,NaN,NaN,NaN,NaN,NaN
0.012112175,-0.20490782,0.394587457,0.169763342,0.349185884,0.145905182,0.421877682,-0.392279059,0.316201538,0.002514248,NaN,NaN,NaN,NaN,NaN
0.737142742,0.224502772,0.830532074,0.332448661,0.660235047,-0.754042149,-0.475380152,-0.65954262,-0.028231857,-0.290983588,NaN,NaN,NaN,NaN,NaN
0.350552142,0.590014398,0.672050238,-0.133010298,0.065183125,-0.411883384,-0.488454163,-0.376274943,0.113621041,0.144019261,NaN,NaN,NaN,NaN,NaN
0.157178342,0.349771976,0.370160967,0.373243392,0.590932608,-0.079823196,-0.156076357,-0.447336763,-0.055140238,-0.306857377,NaN,NaN,NaN,NaN,NaN
0.415897608,0.194405645,0.353193551,0.398386329,0.536555886,-0.089207746,0.056680538,-0.548404396,0.232329801,0.100446723,0.122483686,0.378769696,0.117143087,0.165157974,0.164020583
0.332488388,-0.000584027,0.403472602,0.615783691,0.673623741,-0.020735405,0.26276806,-0.450578272,-0.212704688,-0.307667404,NaN,NaN,NaN,NaN,NaN
0.263730079,0.109032884,0.490960568,-0.187871605,0.161628142,-0.242972568,-0.142323911,-0.078914456,0.577027857,0.326781243,NaN,NaN,NaN,NaN,NaN
0.781432211,0.121694542,0.827551842,0.562671959,0.497187853,-0.669340849,0.003186731,-0.648496747,-0.208461687,-0.18063575,NaN,NaN,NaN,NaN,NaN
0.256199211,-0.02727603,0.655304313,0.197296545,0.108827695,0.014633725,0.02285267,-0.620952249,-0.003948332,0.177236557,NaN,NaN,NaN,NaN,NaN
0.355558932,-0.36717838,0.824456573,-0.042372577,0.581103206,-0.121026821,0.459604889,-0.768092513,0.306672901,-0.259410471,0.266536355,0.473822027,0.130764306,0.316545278,0.265952617
0.418232888,0.13788183,0.391078383,0.432546973,0.433344752,0.209591985,0.012038094,-0.027506722,0.230803072,0.1507961,NaN,NaN,NaN,NaN,NaN
0.646546662,0.484023571,0.796500802,0.054042738,0.515989482,-0.447625875,-0.34441939,-0.437987924,-0.038882658,-0.056542434,0.522880554,0.352013916,0.644293368,0.145625874,0.603523314
0.492967695,0.512286484,0.586481154,0.401720464,0.543448746,-0.160189137,-0.128052771,-0.620901644,0.211933374,0.06125135,NaN,NaN,NaN,NaN,NaN
-0.055291496,0.333811641,0.111444972,0.547443748,0.439887226,0.230146736,-0.000352773,-0.130063862,0.070383988,0.0858538,NaN,NaN,NaN,NaN,NaN
0.249776557,0.24251768,0.579244494,0.190693483,0.352613389,0.198550269,-0.048715468,-0.220485643,0.33034128,0.382398367,NaN,NaN,NaN,NaN,NaN
-0.288682491,0.100641467,0.64557308,-0.12048436,0.483417541,0.379844725,0.169291183,-0.645571947,0.435100496,-0.134319484,0.129505366,0.159482569,0.457489014,0.231691554,0.074954227
0.172155946,-0.052613221,0.232714236,-0.081670314,0.020220596,-0.040138483,0.269011915,0.005056519,0.408797771,0.354221493,NaN,NaN,NaN,NaN,NaN
0.341389418,0.298145324,0.396398962,0.032748833,0.487083822,0.122565515,0.027651921,-0.23365733,0.43783316,0.101629861,NaN,NaN,NaN,NaN,NaN
0.298954129,-0.083918467,0.624504149,0.536375761,0.614844918,-0.150965422,0.174873397,-0.652191222,-0.061777838,-0.220954016,NaN,NaN,NaN,NaN,NaN
0.4375934,0.312551707,0.595190585,0.337818116,0.58811599,-0.251141727,-0.240842044,-0.530587077,-0.079055406,-0.382947564,NaN,NaN,NaN,NaN,NaN
0.60492897,0.103352733,0.706556082,0.69064939,0.752937615,-0.485639572,-0.008389586,-0.725285232,-0.49412024,-0.527580082,0.212006167,0.113232836,0.355602592,0.216686517,0.228578702
0.318957895,0.268749267,0.554773986,0.031183355,0.431689113,-0.242166772,0.00198343,-0.703799903,0.423791975,0.167113528,NaN,NaN,NaN,NaN,NaN
0.581871212,-0.143699601,0.747867286,0.092116088,0.616544962,-0.347670406,0.067187399,-0.638687491,0.239515513,-0.274401635,NaN,NaN,NaN,NaN,NaN
0.526990175,0.107781082,0.578903019,0.520373762,0.693078935,-0.335318476,0.095994979,-0.345501572,-0.102178819,-0.47356087,0.157710731,0.115327701,0.34635818,0.201336652,0.196401134
0.243242502,-0.023026945,0.411666244,0.321289063,0.782563388,-0.296880782,-0.193993255,-0.654251039,0.058906939,-0.336521447,NaN,NaN,NaN,NaN,NaN
0.046376836,0.234215811,0.167020097,0.181424692,0.401366949,0.043094452,-0.1092095,-0.169306889,-0.006478885,-0.138033748,0.072995551,0.179574132,-0.017022269,0.19897221,0.060149629
0.243965983,0.013578471,0.576640964,-0.324337095,0.357413709,-0.138080448,0.086009845,-0.547283411,0.624437869,-0.016229898,NaN,NaN,NaN,NaN,NaN
0.416062772,0.219867617,0.555683613,0.178754315,0.243322209,-0.236840621,0.014010313,-0.292731494,0.212253287,0.141288772,0.181020722,0.278624415,0.196873039,0.279106826,0.145980835
0.61130029,0.022877356,0.72590512,0.156189412,0.755600095,-0.431886226,0.236510456,-0.761212468,0.081114128,-0.554124296,NaN,NaN,NaN,NaN,NaN
0.483342379,0.151586831,0.659674406,0.472871959,0.612338006,0.031483002,-0.10055536,-0.407078177,0.046320163,-0.036167964,0.208429202,0.126376182,0.355138212,0.098263592,0.316843837
0.41877538,0.13199456,0.489671499,-0.099681467,0.352523744,-0.213815808,-0.335078001,-0.08015389,0.543034196,0.214539379,0.098405845,0.239044264,0.385580897,0.249094829,0.326696664
0.324048132,-0.284518033,0.705331802,0.368626475,-0.214970484,-0.326107949,-0.188174963,-0.421613842,0.414815843,-0.437434405,NaN,NaN,NaN,NaN,NaN
0.288026989,0.265097171,0.425667197,0.043312579,0.292610675,0.03622812,-0.36218223,-0.146150604,0.306872845,0.178158805,NaN,NaN,NaN,NaN,NaN
0.146979943,0.091749318,0.741543651,-0.195025623,0.391623467,0.298145056,0.145478636,-0.501228034,0.593766332,0.17197825,0.358752012,0.38569206,0.253869414,0.456080943,0.345395982
0.040250499,0.206282765,0.872600496,-0.537191331,0.286382884,-0.098894075,-0.130424663,-0.803069592,0.677650452,0.010280083,NaN,NaN,NaN,NaN,NaN
-0.045287006,0.360983223,0.495442629,0.205953509,0.381514549,0.114531197,-0.267414153,-0.278341025,0.136282638,0.06035408,NaN,NaN,NaN,NaN,NaN
0.609255433,0.222730279,0.635592699,0.495423049,0.715076685,-0.293622494,-0.06859421,-0.544032693,-0.107603088,-0.328616381,NaN,NaN,NaN,NaN,NaN
0.348896116,0.320836961,0.574030817,0.490033031,0.699589312,-0.152889505,-0.088230126,-0.645608604,-0.114292905,-0.403471559,NaN,NaN,NaN,NaN,NaN
0.440182477,0.018271027,0.274154156,0.314296305,0.480298579,-0.22339505,0.101137504,-0.538698316,0.004376178,-0.093613036,0.137468025,0.251629263,0.150125787,0.151742801,0.300292224
0.53526032,0.426186889,0.743241191,-0.075965948,0.573571682,-0.322105944,-0.290195704,-0.591750264,0.354691952,-0.19363831,0.243781701,0.216859818,0.622851968,-0.031342998,0.322753787
0.582776129,0.427939147,0.463514984,-0.300304681,0.417129159,-0.349052161,-0.362704694,-0.314694852,0.579468012,-0.121240407,NaN,NaN,NaN,NaN,NaN
0.214586064,-0.053081729,0.592279375,0.031014547,0.369123697,0.041463654,0.189919665,-0.378789961,0.297567368,-0.004882545,-0.047494002,0.295552373,0.078046627,0.139696702,0.113847017
0.553901374,0.170060828,0.714830339,0.40560165,0.524808049,-0.29457587,-0.089364447,-0.6922068,-0.195800796,-0.275575578,0.148482054,0.093309015,0.223704562,0.13863951,0.138032258
0.414255887,-0.223860398,0.550708175,0.038932823,0.120551035,-0.137546048,0.408672273,-0.377197176,0.277996868,0.273072571,0.077422157,0.364256024,0.024085676,0.240226418,0.047061127
0.628913641,0.024921417,0.660318971,0.42394951,0.337777764,-0.354977101,0.180122852,-0.649045885,0.033248499,0.036353685,0.069224164,0.160214067,0.051463071,0.058249656,0.171966374
0.615731657,-0.262837946,0.792306185,0.399112582,0.219397843,-0.379303694,0.08645013,-0.712134242,-0.111947767,0.070543617,NaN,NaN,NaN,NaN,NaN
0.411575973,-0.289714307,0.537300467,0.338740677,0.506799936,0.149105147,0.115369566,-0.27482149,0.347328752,0.228596166,NaN,NaN,NaN,NaN,NaN
0.55277437,0.021696609,0.792286992,0.378680229,0.69846952,-0.316770524,0.054993629,-0.624518931,0.098774321,-0.2970438,0.352372289,0.171473458,0.410091668,0.49869141,0.495934397
0.395796031,-0.166448444,0.742628336,0.073886871,0.52205044,0.196510464,0.096643724,-0.374927759,0.477628529,-0.003903942,NaN,NaN,NaN,NaN,NaN
0.540427923,0.044327892,0.684863329,0.097578719,0.549975991,-0.09444005,0.269627482,-0.72001636,0.411492378,-0.091000766,NaN,NaN,NaN,NaN,NaN
-0.035251405,-0.067235105,0.697545052,-0.004140715,0.299505949,0.012946524,0.315162629,-0.580559611,0.057607308,0.035364099,NaN,NaN,NaN,NaN,NaN
0.621899545,0.239837244,0.673603356,0.590345979,0.043293033,-0.037726715,0.26953578,-0.204742014,0.088493176,-0.408972085,NaN,NaN,NaN,NaN,NaN
0.05500466,-0.059092145,0.708122313,0.08716809,0.412554324,0.090083539,0.085514247,-0.610897839,0.126429155,-0.009436606,NaN,NaN,NaN,NaN,NaN
0.396301329,0.011359761,0.526683986,-0.029415684,0.338104814,-0.215582713,0.309340119,-0.128165036,0.53130877,0.243013918,NaN,NaN,NaN,NaN,NaN
0.585297287,0.081040919,0.398936719,0.607022047,0.522736371,-0.005144322,0.127184734,-0.246538892,-0.006664383,0.218036011,NaN,NaN,NaN,NaN,NaN
0.415126622,-0.160990134,0.375711501,0.382800937,0.527584493,-0.105819829,0.017066613,0.157222494,0.281813174,0.11779584,NaN,NaN,NaN,NaN,NaN
0.398052573,-0.09367983,0.150985748,0.247328013,0.51343298,-0.146496072,0.103716664,-0.310254276,0.266006023,-0.054666888,-0.096668579,0.098312981,0.147163346,0.121007137,-0.080182523
-0.30720377,-0.007664882,0.733889461,-0.254374981,0.052224122,0.342722744,-0.028975897,-0.56344229,0.33837676,0.204758793,NaN,NaN,NaN,NaN,NaN
0.289504468,-0.017263759,0.347962409,-0.115729794,-0.091825046,-0.286349654,0.022891231,-0.165392026,0.231508687,0.379166245,NaN,NaN,NaN,NaN,NaN
0.696931303,0.552977085,0.72195369,-0.152735263,0.485763162,-0.529052734,-0.410818249,-0.579582036,0.430731684,-0.152197838,NaN,NaN,NaN,NaN,NaN
0.443084836,0.509260714,0.324543506,0.343566775,0.570907712,-0.269099832,-0.38067311,-0.433589458,0.010711973,-0.163442537,NaN,NaN,NaN,NaN,NaN
0.043331433,0.024990715,0.653119802,-0.001065912,0.491524428,0.199953631,-0.025566498,-0.488600254,0.464880079,0.021792326,NaN,NaN,NaN,NaN,NaN
0.300948441,0.02377566,0.404015511,0.008916952,0.303509384,-0.059678115,-0.022899609,-0.225729287,0.370314807,0.118665837,NaN,NaN,NaN,NaN,NaN
0.622965336,-0.30077073,0.525527775,0.580638528,0.727868021,-0.338479191,0.039200939,-0.491229177,-0.214103073,-0.271379113,NaN,NaN,NaN,NaN,NaN
0.183242977,0.30033955,0.379762262,-0.191945463,0.372959405,-0.125972524,-0.350801289,-0.270371646,0.341071993,0.035594005,0.061235659,0.152360857,0.315584213,0.155004203,0.227961108
0.280069977,0.215033516,0.479389846,0.186272368,0.325255007,0.092322148,-0.047168337,-0.518043041,0.09644787,0.045387574,0.145419881,0.141634792,0.12539877,0.063234895,0.033209957
-0.026685122,0.054598365,0.654849112,0.237951383,0.088755749,-0.013203572,-0.087252215,-0.531015694,0.092769034,0.255312234,NaN,NaN,NaN,NaN,NaN
0.467288435,0.276854783,0.434966207,0.193370357,0.533874393,-0.107246071,0.117577925,-0.2413802,0.184531838,-0.108724624,0.168789595,0.16401726,0.160616621,0.178897336,0.17061241
0.238472581,0.406003267,0.260848403,0.363522381,0.551076174,0.020206301,-0.173491448,-0.222338483,0.162838146,-0.064808734,NaN,NaN,NaN,NaN,NaN
0.407843649,0.307177544,0.193525821,0.529311538,0.592494607,-0.086369887,-0.157966524,-0.326069951,-0.08070986,-0.161543041,NaN,NaN,NaN,NaN,NaN
0.005592413,-0.047800541,0.328989655,0.017054137,-0.008753574,0.322947204,0.292085648,-0.359536439,0.368925601,0.391647071,NaN,NaN,NaN,NaN,NaN
0.352045447,0.36163643,0.4408409,0.198541388,0.685262144,-0.041923102,-0.032475464,-0.479833782,0.20721522,-0.188854501,0.170116663,0.144377798,0.170533299,0.224915385,0.36103934
0.341988802,0.168086767,0.295914084,0.362213373,0.579843998,0.27638492,0.307006329,-0.614489973,0.331581175,0.1208193,NaN,NaN,NaN,NaN,NaN
0.516286969,-0.280412227,0.721477151,0.328785986,0.54301405,-0.289067864,0.19136928,-0.573851466,-0.139861122,-0.27690807,0.067718543,0.151541591,0.386718571,0.175661668,0.128893957
0.261412948,-0.003467917,0.355317712,0.211734682,0.468259871,-0.100527585,0.043131366,-0.354762763,-0.019900588,-0.117377393,NaN,NaN,NaN,NaN,NaN
-0.053642459,0.180768624,0.873883724,-0.139820978,0.648625374,-0.073201515,-0.139832854,-0.816345155,0.34174037,-0.329675913,NaN,NaN,NaN,NaN,NaN
0.466943502,0.225940183,0.465208441,0.193543762,0.411401242,0.02798178,0.035557993,-0.51779294,0.37299341,0.165442228,NaN,NaN,NaN,NaN,NaN
0.053030748,0.095878057,0.814189851,0.245889619,0.596257865,0.033595078,-0.071912095,-0.787848532,-0.048995726,-0.308541298,NaN,NaN,NaN,NaN,NaN